filename,width,height,class,xmin,ymin,xmax,ymax
28IMAG0407.JPG,729,547,white tailed deer,91,155,154,294
28IMAG0408.JPG,730,547,white tailed deer,91,161,167,287
28IMAG0409.JPG,716,537,white tailed deer,514,229,716,464
28IMAG0410.JPG,718,539,white tailed deer,280,214,526,415
28IMAG0411.JPG,715,536,white tailed deer,226,205,454,405
28IMAG0412.JPG,716,537,white tailed deer,132,201,206,296
28IMAG0415.JPG,770,577,white tailed deer,256,180,326,386
28IMAG0418.JPG,634,475,white tailed deer,1,177,16,205
28IMAG0418.JPG,634,475,white tailed deer,3,180,60,248
28IMAG0419.JPG,634,476,white tailed deer,18,169,71,238
28IMAG0419.JPG,634,476,white tailed deer,1,140,33,253
28IMAG0420.JPG,634,476,white tailed deer,32,168,58,230
28IMAG0420.JPG,634,476,white tailed deer,1,155,51,257
28IMAG0421.JPG,635,476,white tailed deer,25,149,92,237
28IMAG0422.JPG,635,476,white tailed deer,20,162,32,182
28IMAG0422.JPG,635,476,white tailed deer,42,147,80,235
28IMAG0423.JPG,635,477,white tailed deer,22,161,34,184
28IMAG0423.JPG,635,477,white tailed deer,46,152,80,230
28IMAG0428.JPG,776,582,white tailed deer,500,134,776,503
28IMAG0431.JPG,784,588,white tailed deer,103,155,209,338
28IMAG0431.JPG,784,588,white tailed deer,230,236,360,383
28IMAG0431.JPG,784,588,white tailed deer,488,205,784,505
28IMAG0433.JPG,779,584,white tailed deer,577,247,779,566
28IMAG0433.JPG,779,584,white tailed deer,83,190,164,329
28IMAG0435.JPG,793,595,white tailed deer,457,308,668,595
28IMAG0435.JPG,793,595,white tailed deer,490,205,653,309
28IMAG0435.JPG,793,595,white tailed deer,46,187,123,310
28IMAG0436.JPG,583,437,white tailed deer,130,157,252,232
28IMAG0436.JPG,583,437,white tailed deer,228,228,488,437
28IMAG0438.JPG,772,579,white tailed deer,39,207,73,279
28IMAG0438.JPG,772,579,white tailed deer,109,216,148,305
28IMAG0439.JPG,770,577,white tailed deer,232,221,421,441
28IMAG0439.JPG,770,577,white tailed deer,16,208,77,284
28IMAG0443.JPG,701,526,white tailed deer,45,163,282,477
28IMAG0445.JPG,678,509,white tailed deer,172,183,247,344
28IMAG0445.JPG,678,509,white tailed deer,45,169,80,243
28IMAG0448.JPG,682,512,white tailed deer,276,170,364,236
28IMAG0448.JPG,682,512,white tailed deer,49,188,65,218
28IMAG0449.JPG,682,511,white tailed deer,42,179,65,212
28IMAG0449.JPG,682,511,white tailed deer,196,172,270,235
28IMAG0450.JPG,681,511,white tailed deer,37,181,55,217
28IMAG0450.JPG,681,511,white tailed deer,139,173,201,226
28IMAG0454.JPG,749,562,white tailed deer,334,137,488,253
28IMAG0458.JPG,744,558,white tailed deer,184,162,296,259
28IMAG0461.JPG,698,524,white tailed deer,1,169,65,294
28IMAG0462.JPG,699,525,white tailed deer,1,245,60,404
28IMAG0463.JPG,702,526,white tailed deer,162,173,308,423
28IMAG0464.JPG,704,528,white tailed deer,165,181,309,418
28IMAG0465.JPG,705,528,white tailed deer,172,163,317,421
28IMAG0467.JPG,703,527,white tailed deer,239,145,393,378
28IMAG0468.JPG,705,528,white tailed deer,239,167,413,376
28IMAG0473.JPG,639,479,white tailed deer,8,155,182,264
28IMAG0476.JPG,638,478,white tailed deer,71,156,221,251
28IMAG0477.JPG,639,479,white tailed deer,197,115,317,225
29IMAG0020.JPG,640,480,Roe,140,98,218,194
29IMAG0022.JPG,329,247,Moose,209,1,328,176
29IMAG0023.JPG,330,248,Moose,139,1,301,149
29IMAG0024.JPG,324,243,Moose,78,1,170,112
29IMAG0025.JPG,641,481,white tailed deer,194,76,297,222
29IMAG0026.JPG,642,481,white tailed deer,131,78,259,229
29IMAG0027.JPG,642,482,white tailed deer,75,92,196,279
29IMAG0028.JPG,641,481,white tailed deer,1,145,56,345
29IMAG0030.JPG,640,480,white tailed deer,1,145,55,355
29IMAG0031.JPG,721,541,white tailed deer,9,42,105,207
29IMAG0032.JPG,721,541,white tailed deer,1,94,143,203
29IMAG0035.JPG,720,540,white tailed deer,155,82,337,237
29IMAG0036.JPG,718,538,white tailed deer,157,84,340,238
29IMAG0037.JPG,747,560,white tailed deer,317,61,540,288
29IMAG0038.JPG,746,560,white tailed deer,365,1,623,307
29IMAG0039.JPG,748,561,white tailed deer,391,1,626,318
29IMAG0042.JPG,713,535,white tailed deer,681,219,712,314
29IMAG0048.JPG,769,576,white tailed deer,333,124,741,422
29IMAG0049.JPG,764,573,white tailed deer,1,168,254,425
29IMAG0050.JPG,765,573,white tailed deer,1,165,259,413
29IMAG0051.JPG,765,574,white tailed deer,1,160,255,429
29IMAG0052.JPG,755,567,white tailed deer,72,108,194,230
29IMAG0052.JPG,755,567,white tailed deer,1,75,194,444
29IMAG0053.JPG,755,566,white tailed deer,37,82,158,230
29IMAG0053.JPG,755,566,white tailed deer,1,68,188,450
29IMAG0054.JPG,755,566,white tailed deer,41,81,155,227
29IMAG0054.JPG,755,566,white tailed deer,1,66,187,448
29IMAG0055.JPG,751,563,white tailed deer,5,97,75,211
29IMAG0055.JPG,751,563,white tailed deer,53,95,154,346
29IMAG0057.JPG,749,562,white tailed deer,1,116,48,210
29IMAG0057.JPG,749,562,white tailed deer,89,84,161,276
29IMAG0059.JPG,748,561,white tailed deer,1,115,44,202
29IMAG0059.JPG,748,561,white tailed deer,249,63,373,168
29IMAG0060.JPG,748,561,white tailed deer,301,89,416,146
29IMAG0061.JPG,640,480,Roe,324,65,480,245
29IMAG0062.JPG,640,480,Roe,295,71,348,163
29IMAG0063.JPG,640,480,Roe,332,76,363,132
29IMAG0064.JPG,640,480,Roe,471,136,640,315
29IMAG0065.JPG,640,480,Roe,312,106,466,258
29IMAG0068.JPG,636,477,white tailed deer,335,30,636,292
29IMAG0071.JPG,779,585,white tailed deer,253,67,424,259
29IMAG0072.JPG,787,590,white tailed deer,392,71,616,311
29IMAG0074.JPG,640,480,Roe,350,113,526,280
29IMAG0075.JPG,640,480,Roe,258,103,387,219
29IMAG0077.JPG,672,504,white tailed deer,242,70,417,229
29IMAG0081.JPG,666,500,white tailed deer,59,92,122,183
29IMAG0082.JPG,330,247,Rabbit,145,76,171,108
29IMAG0083.JPG,331,248,Rabbit,217,91,259,137
29IMAG0085.JPG,336,252,Rabbit,112,79,142,107
29IMAG0086.JPG,336,252,Rabbit,97,68,118,107
29IMAG0087.JPG,336,252,Rabbit,99,71,115,106
29IMAG0088.JPG,640,480,Roe,257,83,394,228
29IMAG0104.JPG,620,465,white tailed deer,196,67,338,199
29IMAG0105.JPG,624,468,white tailed deer,269,62,476,223
29IMAG0110.JPG,719,539,white tailed deer,73,90,265,283
29IMAG0111.JPG,619,464,white tailed deer,1,99,132,300
29IMAG0114.JPG,644,483,white tailed deer,110,69,274,233
29IMAG0115.JPG,639,479,white tailed deer,531,7,638,154
29IMAG0116.JPG,646,485,white tailed deer,360,20,644,305
29IMAG0117.JPG,640,480,white tailed deer,234,24,440,247
29IMAG0118.JPG,644,483,white tailed deer,396,18,643,298
29IMAG0119.JPG,639,479,white tailed deer,272,2,439,231
29IMAG0121.JPG,724,543,white tailed deer,369,75,413,134
29IMAG0122.JPG,725,544,white tailed deer,450,38,465,73
29IMAG0127.JPG,698,524,white tailed deer,492,63,574,119
29IMAG0130.JPG,704,528,white tailed deer,17,104,94,167
29IMAG0136.JPG,640,480,Roe,545,95,640,311
29IMAG0137.JPG,640,480,Roe,353,89,527,269
29IMAG0138.JPG,640,480,Roe,277,83,384,214
29IMAG0139.JPG,690,517,white tailed deer,347,66,386,128
29IMAG0141.JPG,690,517,white tailed deer,429,30,466,67
29IMAG0142.JPG,759,569,white tailed deer,133,80,316,281
29IMAG0142.JPG,759,569,white tailed deer,422,44,458,71
29IMAG0142.JPG,759,569,white tailed deer,470,56,519,110
29IMAG0143.JPG,767,575,white tailed deer,2,114,161,376
29IMAG0143.JPG,767,575,white tailed deer,452,34,496,77
29IMAG0143.JPG,767,575,white tailed deer,432,67,484,128
29IMAG0147.JPG,757,568,white tailed deer,434,62,474,105
29IMAG0148.JPG,763,573,white tailed deer,148,121,272,281
29IMAG0149.JPG,760,570,white tailed deer,1,168,119,440
29IMAG0152.JPG,756,567,white tailed deer,1,122,69,382
29IMAG0158.JPG,762,572,white tailed deer,227,66,382,249
29IMAG0159.JPG,739,555,white tailed deer,219,60,373,243
29IMAG0163.JPG,684,513,white tailed deer,146,75,253,210
29IMAG0164.JPG,684,513,white tailed deer,192,39,269,216
29IMAG0165.JPG,684,513,white tailed deer,204,25,283,214
29IMAG0166.JPG,691,519,white tailed deer,301,57,496,247
29IMAG0167.JPG,689,517,white tailed deer,387,58,609,307
29IMAG0172.JPG,673,505,Rabbit,88,186,161,268
29IMAG0173.JPG,674,505,Rabbit,187,160,235,237
29IMAG0174.JPG,674,505,Rabbit,196,136,260,222
29IMAG0178.JPG,606,455,Rabbit,280,150,338,203
29IMAG0179.JPG,607,456,Rabbit,251,138,325,204
29IMAG0180.JPG,609,457,Rabbit,235,136,298,201
29IMAG0186.JPG,650,487,white tailed deer,192,66,266,204
29IMAG0188.JPG,657,493,white tailed deer,349,62,591,255
29IMAG0189.JPG,654,490,white tailed deer,401,61,653,300
29IMAG0190.JPG,653,490,white tailed deer,476,66,653,307
29IMAG0191.JPG,650,488,white tailed deer,597,89,650,304
29IMAG0194.JPG,657,493,white tailed deer,1,93,93,330
29IMAG0195.JPG,658,493,white tailed deer,34,84,178,317
29IMAG0197.JPG,320,240,Rabbit,39,59,65,86
29IMAG0206.JPG,738,554,white tailed deer,284,45,425,241
29IMAG0207.JPG,741,556,white tailed deer,425,54,678,307
29IMAG0208.JPG,736,552,white tailed deer,191,63,289,221
29IMAG0209.JPG,736,552,white tailed deer,206,51,289,220
29IMAG0210.JPG,734,550,white tailed deer,224,57,354,234
29IMAG0211.JPG,372,279,Rabbit,172,84,208,123
29IMAG0212.JPG,372,279,Rabbit,99,81,124,110
29IMAG0215.JPG,740,554,white tailed deer,397,71,719,298
29IMAG0216.JPG,713,535,white tailed deer,281,65,425,234
29IMAG0217.JPG,772,579,white tailed deer,440,126,584,294
29IMAG0218.JPG,770,577,white tailed deer,508,149,734,338
29IMAG0219.JPG,770,578,white tailed deer,670,176,769,380
29IMAG0220.JPG,667,500,Moose,1,2,234,190
29IMAG0220.JPG,667,500,Moose,384,1,430,135
29IMAG0221.JPG,666,500,Moose,2,2,91,189
29IMAG0221.JPG,666,500,Moose,353,2,431,132
29IMAG0222.JPG,666,500,Moose,338,2,433,136
29IMAG0223.JPG,671,503,Moose,4,34,212,273
2IMAG0145.JPG,800,600,white tailed deer,42,222,800,600
2IMAG0146.JPG,800,600,white tailed deer,1,1,799,600
2IMAG0147.JPG,800,600,white tailed deer,1,1,800,600
2IMAG0148.JPG,800,600,white tailed deer,1,1,800,600
2IMAG0149.JPG,800,600,white tailed deer,1,138,800,600
2IMAG0151.JPG,756,567,white tailed deer,2,168,756,567
2IMAG0153.JPG,767,575,white tailed deer,1,191,767,575
2IMAG0155.JPG,770,577,white tailed deer,234,195,770,577
2IMAG0159.JPG,753,565,white tailed deer,301,136,753,565
2IMAG0160.JPG,743,557,white tailed deer,147,156,743,554
2IMAG0163.JPG,749,562,white tailed deer,209,150,749,562
2IMAG0164.JPG,750,562,white tailed deer,209,149,750,562
2IMAG0165.JPG,750,562,white tailed deer,210,147,750,562
2IMAG0168.JPG,773,580,white tailed deer,233,153,773,580
2IMAG0171.JPG,761,570,white tailed deer,388,289,761,570
2IMAG0172.JPG,756,567,white tailed deer,372,307,756,565
2IMAG0173.JPG,754,566,white tailed deer,382,307,754,562
2IMAG0174.JPG,754,566,white tailed deer,375,279,754,565
2IMAG0175.JPG,752,564,white tailed deer,318,198,752,564
2IMAG0176.JPG,752,564,white tailed deer,319,196,752,564
2IMAG0177.JPG,751,564,white tailed deer,318,193,751,564
2IMAG0181.JPG,695,521,white tailed deer,375,216,504,320
2IMAG0181.JPG,695,521,white tailed deer,371,264,695,519
2IMAG0183.JPG,696,522,white tailed deer,379,218,508,319
2IMAG0183.JPG,696,522,white tailed deer,266,336,696,522
2IMAG0184.JPG,755,566,white tailed deer,412,197,544,343
2IMAG0184.JPG,755,566,white tailed deer,431,288,714,566
2IMAG0186.JPG,672,504,white tailed deer,540,258,654,504
2IMAG0186.JPG,672,504,white tailed deer,368,187,500,314
2IMAG0188.JPG,662,497,white tailed deer,363,201,480,303
2IMAG0188.JPG,662,497,white tailed deer,324,218,410,345
2IMAG0190.JPG,662,496,white tailed deer,354,220,469,309
2IMAG0190.JPG,662,496,white tailed deer,367,184,462,310
2IMAG0192.JPG,662,497,white tailed deer,354,220,459,314
2IMAG0192.JPG,662,497,white tailed deer,368,185,465,309
2IMAG0194.JPG,663,497,white tailed deer,448,218,524,304
2IMAG0194.JPG,663,497,white tailed deer,365,184,465,314
2IMAG0195.JPG,664,498,white tailed deer,456,215,512,290
2IMAG0195.JPG,664,498,white tailed deer,366,184,466,309
2IMAG0196.JPG,663,497,white tailed deer,463,222,501,297
2IMAG0196.JPG,663,497,white tailed deer,369,183,462,317
2IMAG0197.JPG,773,580,white tailed deer,508,257,577,340
2IMAG0197.JPG,773,580,white tailed deer,433,215,541,365
2IMAG0198.JPG,774,580,white tailed deer,509,256,568,342
2IMAG0198.JPG,774,580,white tailed deer,433,216,542,359
2IMAG0200.JPG,663,497,white tailed deer,387,208,444,289
2IMAG0200.JPG,663,497,white tailed deer,333,215,395,264
2IMAG0201.JPG,663,497,white tailed deer,277,211,364,270
2IMAG0201.JPG,663,497,white tailed deer,414,212,448,282
2IMAG0202.JPG,662,497,white tailed deer,360,198,416,268
2IMAG0202.JPG,662,497,white tailed deer,479,202,518,235
2IMAG0204.JPG,663,497,white tailed deer,355,184,449,271
2IMAG0204.JPG,663,497,white tailed deer,538,203,608,246
2IMAG0205.JPG,662,496,white tailed deer,375,201,398,262
2IMAG0205.JPG,662,496,white tailed deer,473,200,520,233
2IMAG0207.JPG,662,497,white tailed deer,476,201,522,237
2IMAG0207.JPG,662,497,white tailed deer,376,200,398,253
2IMAG0224.JPG,793,595,white tailed deer,434,417,779,595
2IMAG0225.JPG,771,579,white tailed deer,626,362,770,579
2IMAG0231.JPG,760,570,white tailed deer,644,268,760,363
2IMAG0232.JPG,765,573,white tailed deer,99,330,337,490
2IMAG0232.JPG,765,573,white tailed deer,649,264,758,363
2IMAG0233.JPG,764,573,white tailed deer,190,305,402,497
2IMAG0233.JPG,764,573,white tailed deer,643,264,760,358
2IMAG0234.JPG,765,574,white tailed deer,296,306,476,465
2IMAG0234.JPG,765,574,white tailed deer,642,261,762,344
2IMAG0234.JPG,765,574,white tailed deer,676,293,763,553
2IMAG0235.JPG,768,576,white tailed deer,423,301,640,437
2IMAG0235.JPG,768,576,white tailed deer,613,177,766,557
2IMAG0237.JPG,764,573,white tailed deer,651,266,760,359
2IMAG0237.JPG,764,573,white tailed deer,585,247,683,487
2IMAG0237.JPG,764,573,white tailed deer,458,295,639,436
2IMAG0239.JPG,763,572,white tailed deer,383,242,419,322
2IMAG0239.JPG,763,572,white tailed deer,460,294,635,437
2IMAG0239.JPG,763,572,white tailed deer,581,272,666,346
2IMAG0242.JPG,761,570,white tailed deer,553,271,580,335
2IMAG0242.JPG,761,570,white tailed deer,366,251,398,346
2IMAG0244.JPG,667,500,white tailed deer,1,221,121,316
2IMAG0245.JPG,667,500,white tailed deer,30,193,180,316
2IMAG0246.JPG,667,500,white tailed deer,30,197,180,317
2IMAG0247.JPG,603,452,white tailed deer,291,156,378,313
2IMAG0248.JPG,656,492,white tailed deer,352,178,469,356
2IMAG0249.JPG,767,575,white tailed deer,421,199,570,429
2IMAG0275.JPG,769,577,white tailed deer,308,234,376,305
2IMAG0275.JPG,769,577,white tailed deer,415,237,528,339
2IMAG0276.JPG,750,562,white tailed deer,402,230,522,331
2IMAG0276.JPG,750,562,white tailed deer,288,224,365,304
2IMAG0277.JPG,778,584,white tailed deer,279,235,339,312
2IMAG0277.JPG,778,584,white tailed deer,387,234,489,396
2IMAG0280.JPG,784,588,white tailed deer,679,290,784,588
2IMAG0283.JPG,784,588,white tailed deer,1,223,85,371
2IMAG0284.JPG,785,588,white tailed deer,1,223,82,375
2IMAG0286.JPG,784,588,white tailed deer,554,236,678,332
2IMAG0288.JPG,784,588,white tailed deer,737,247,782,313
2IMAG0289.JPG,742,557,white tailed deer,99,230,184,289
2IMAG0291.JPG,743,558,white tailed deer,1,231,56,312
2IMAG0297.JPG,795,596,white tailed deer,748,311,792,416
2IMAG0304.JPG,734,550,white tailed deer,605,233,733,328
2IMAG0306.JPG,734,550,white tailed deer,593,232,731,325
2IMAG0307.JPG,733,550,white tailed deer,522,232,658,323
2IMAG0308.JPG,733,550,white tailed deer,511,233,653,327
2IMAG0309.JPG,733,550,white tailed deer,529,233,638,326
2IMAG0311.JPG,732,549,white tailed deer,483,239,592,326
2IMAG0312.JPG,732,549,white tailed deer,479,240,594,325
2IMAG0313.JPG,789,591,white tailed deer,446,252,594,346
2IMAG0314.JPG,781,586,white tailed deer,488,253,626,343
2IMAG0315.JPG,783,587,white tailed deer,530,252,623,345
2IMAG0316.JPG,782,587,white tailed deer,584,251,724,349
2IMAG0317.JPG,784,588,white tailed deer,630,248,774,349
2IMAG0318.JPG,783,587,white tailed deer,641,220,782,344
2IMAG0325.JPG,671,504,white tailed deer,460,197,602,297
2IMAG0326.JPG,670,503,white tailed deer,321,198,344,268
2IMAG0327.JPG,671,503,white tailed deer,330,194,346,246
2IMAG0328.JPG,766,574,white tailed deer,541,242,686,338
2IMAG0330.JPG,766,575,white tailed deer,604,236,757,346
2IMAG0355.JPG,780,585,white tailed deer,453,249,553,328
2IMAG0357.JPG,782,587,white tailed deer,458,249,548,328
2IMAG0359.JPG,781,586,white tailed deer,392,261,462,362
2IMAG0360.JPG,782,587,white tailed deer,394,243,450,379
2IMAG0364.JPG,764,573,white tailed deer,345,242,400,343
2IMAG0366.JPG,766,575,white tailed deer,338,233,430,357
2IMAG0370.JPG,765,574,white tailed deer,437,240,551,332
2IMAG0372.JPG,767,575,white tailed deer,581,245,694,328
2IMAG0382.JPG,663,498,white tailed deer,151,206,225,263
2IMAG0382.JPG,663,498,white tailed deer,266,218,286,270
2IMAG0382.JPG,663,498,white tailed deer,294,203,321,245
2IMAG0383.JPG,664,498,white tailed deer,63,213,113,279
2IMAG0383.JPG,664,498,white tailed deer,245,220,283,267
2IMAG0383.JPG,664,498,white tailed deer,296,203,321,247
2IMAG0386.JPG,665,499,white tailed deer,289,231,354,287
2IMAG0388.JPG,668,501,white tailed deer,350,235,427,295
2IMAG0389.JPG,669,501,white tailed deer,357,232,434,296
2IMAG0390.JPG,669,502,white tailed deer,357,233,431,296
2IMAG0394.JPG,670,502,white tailed deer,1,248,22,321
2IMAG0395.JPG,671,503,white tailed deer,1,249,20,321
2IMAG0396.JPG,671,503,white tailed deer,1,248,21,325
2IMAG0403.JPG,763,572,white tailed deer,431,245,534,317
2IMAG0404.JPG,763,572,white tailed deer,447,245,506,317
2IMAG0405.JPG,764,573,white tailed deer,478,244,543,321
2IMAG0406.JPG,764,573,white tailed deer,154,246,265,319
2IMAG0410.JPG,796,597,white tailed deer,200,234,330,321
2IMAG0411.JPG,797,598,white tailed deer,210,232,327,328
2IMAG0413.JPG,798,598,white tailed deer,264,254,364,340
2IMAG0414.JPG,798,598,white tailed deer,265,243,385,343
2IMAG0415.JPG,659,494,white tailed deer,92,203,115,232
2IMAG0417.JPG,656,492,white tailed deer,58,201,87,241
2IMAG0417.JPG,656,492,white tailed deer,95,201,109,236
2IMAG0421.JPG,698,524,white tailed deer,419,262,511,384
2IMAG0422.JPG,700,525,white tailed deer,461,269,566,414
2IMAG0423.JPG,704,528,white tailed deer,530,284,699,462
2IMAG0424.JPG,750,563,white tailed deer,73,237,151,300
2IMAG0424.JPG,750,563,white tailed deer,265,229,306,258
2IMAG0424.JPG,750,563,white tailed deer,423,219,467,264
2IMAG0425.JPG,752,564,white tailed deer,310,233,361,268
2IMAG0425.JPG,752,564,white tailed deer,441,221,488,252
2IMAG0425.JPG,752,564,white tailed deer,176,239,221,294
2IMAG0427.JPG,758,569,white tailed deer,282,232,361,310
2IMAG0428.JPG,758,569,white tailed deer,334,235,417,309
2IMAG0429.JPG,758,568,white tailed deer,397,234,462,300
2IMAG0431.JPG,760,570,white tailed deer,688,229,710,281
2IMAG0432.JPG,761,570,white tailed deer,692,228,717,276
2IMAG0433.JPG,686,515,white tailed deer,292,211,342,260
2IMAG0435.JPG,688,516,white tailed deer,271,210,310,256
2IMAG0436.JPG,688,516,white tailed deer,254,198,344,288
2IMAG0437.JPG,689,517,white tailed deer,257,196,331,291
2IMAG0438.JPG,690,517,white tailed deer,226,217,323,289
2IMAG0454.JPG,747,560,white tailed deer,276,233,374,300
2IMAG0455.JPG,748,561,white tailed deer,278,234,354,302
2IMAG0457.JPG,748,561,white tailed deer,577,239,669,327
2IMAG0458.JPG,749,562,white tailed deer,579,241,665,335
2IMAG0459.JPG,750,563,white tailed deer,580,223,712,330
2IMAG0460.JPG,748,561,white tailed deer,590,240,697,329
2IMAG0461.JPG,749,562,white tailed deer,585,213,714,328
2IMAG0465.JPG,751,564,white tailed deer,719,241,750,321
2IMAG0467.JPG,751,563,white tailed deer,599,241,684,314
2IMAG0468.JPG,752,564,white tailed deer,516,242,623,314
2IMAG0472.JPG,797,598,white tailed deer,491,246,564,332
2IMAG0473.JPG,586,439,white tailed deer,387,181,458,249
2IMAG0474.JPG,586,439,white tailed deer,431,185,516,253
2IMAG0475.JPG,582,437,white tailed deer,347,165,384,193
2IMAG0475.JPG,582,437,white tailed deer,423,178,432,197
2IMAG0476.JPG,583,437,white tailed deer,347,166,382,195
2IMAG0477.JPG,583,437,white tailed deer,347,166,382,194
2IMAG0478.JPG,585,439,white tailed deer,162,173,185,192
2IMAG0478.JPG,585,439,white tailed deer,312,183,325,209
2IMAG0478.JPG,585,439,white tailed deer,526,198,584,249
2IMAG0479.JPG,585,439,white tailed deer,565,201,585,257
2IMAG0479.JPG,585,439,white tailed deer,311,181,326,211
2IMAG0479.JPG,585,439,white tailed deer,160,172,182,197
2IMAG0481.JPG,584,438,white tailed deer,163,174,182,197
2IMAG0481.JPG,584,438,white tailed deer,310,177,340,209
2IMAG0482.JPG,585,439,white tailed deer,163,176,183,193
2IMAG0482.JPG,585,439,white tailed deer,297,184,312,210
2IMAG0483.JPG,586,439,white tailed deer,162,175,184,192
2IMAG0483.JPG,586,439,white tailed deer,298,185,310,215
2IMAG0484.JPG,584,438,white tailed deer,51,173,90,200
2IMAG0484.JPG,584,438,white tailed deer,449,206,537,271
2IMAG0485.JPG,585,439,white tailed deer,453,206,544,273
2IMAG0485.JPG,585,439,white tailed deer,21,173,66,201
2IMAG0486.JPG,585,439,white tailed deer,453,206,539,273
2IMAG0486.JPG,585,439,white tailed deer,1,173,34,202
2IMAG0487.JPG,586,440,white tailed deer,454,205,540,271
2IMAG0487.JPG,586,440,white tailed deer,375,207,509,309
2IMAG0488.JPG,586,439,white tailed deer,452,205,532,269
2IMAG0488.JPG,586,439,white tailed deer,341,199,467,316
2IMAG0490.JPG,588,441,white tailed deer,1,237,26,336
2IMAG0490.JPG,588,441,white tailed deer,466,191,542,273
2IMAG0493.JPG,588,441,white tailed deer,1,300,11,332
2IMAG0493.JPG,588,441,white tailed deer,510,206,588,276
2IMAG0494.JPG,584,438,white tailed deer,553,205,583,278
2IMAG0503.JPG,724,543,white tailed deer,706,229,724,290
2IMAG0504.JPG,725,543,white tailed deer,704,222,725,290
2IMAG0511.JPG,711,533,white tailed deer,358,210,384,241
2IMAG0511.JPG,711,533,white tailed deer,328,219,356,271
2IMAG0511.JPG,711,533,white tailed deer,421,226,480,295
2IMAG0512.JPG,710,533,white tailed deer,355,208,383,241
2IMAG0512.JPG,710,533,white tailed deer,312,221,350,276
2IMAG0512.JPG,710,533,white tailed deer,449,224,506,302
2IMAG0513.JPG,711,534,white tailed deer,480,225,537,311
2IMAG0513.JPG,711,534,white tailed deer,358,209,383,244
2IMAG0513.JPG,711,534,white tailed deer,281,223,340,276
2IMAG0514.JPG,711,534,white tailed deer,561,228,689,336
2IMAG0514.JPG,711,534,white tailed deer,338,228,401,281
2IMAG0514.JPG,711,534,white tailed deer,260,217,299,275
2IMAG0515.JPG,713,534,white tailed deer,559,229,707,336
2IMAG0515.JPG,713,534,white tailed deer,265,218,300,275
2IMAG0515.JPG,713,534,white tailed deer,283,230,359,280
2IMAG0516.JPG,712,534,white tailed deer,563,191,692,333
2IMAG0516.JPG,712,534,white tailed deer,262,219,296,272
2IMAG0516.JPG,712,534,white tailed deer,263,226,328,279
2IMAG0517.JPG,713,535,white tailed deer,212,224,247,255
2IMAG0517.JPG,713,535,white tailed deer,350,223,412,288
2IMAG0517.JPG,713,535,white tailed deer,606,222,712,332
2IMAG0518.JPG,713,535,white tailed deer,613,221,712,335
2IMAG0518.JPG,713,535,white tailed deer,351,221,409,289
2IMAG0518.JPG,713,535,white tailed deer,156,223,209,255
2IMAG0521.JPG,714,535,white tailed deer,460,243,492,307
2IMAG0522.JPG,714,536,white tailed deer,424,243,488,307
2IMAG0523.JPG,709,532,white tailed deer,268,242,374,324
2IMAG0523.JPG,709,532,white tailed deer,1,224,67,265
2IMAG0525.JPG,709,532,white tailed deer,1,224,43,266
2IMAG0525.JPG,709,532,white tailed deer,270,243,372,321
2IMAG0526.JPG,718,538,white tailed deer,673,237,718,281
2IMAG0526.JPG,718,538,white tailed deer,296,227,378,325
2IMAG0526.JPG,718,538,white tailed deer,1,228,46,271
2IMAG0527.JPG,721,540,white tailed deer,1,228,44,272
2IMAG0527.JPG,721,540,white tailed deer,299,229,377,327
2IMAG0527.JPG,721,540,white tailed deer,552,247,721,391
2IMAG0530.JPG,716,537,white tailed deer,294,239,351,322
2IMAG0531.JPG,715,536,white tailed deer,294,239,352,323
2IMAG0532.JPG,717,538,white tailed deer,274,228,356,322
2IMAG0532.JPG,717,538,white tailed deer,98,243,148,301
2IMAG0534.JPG,716,537,white tailed deer,194,246,244,286
2IMAG0534.JPG,716,537,white tailed deer,291,221,356,323
2IMAG0535.JPG,714,535,white tailed deer,479,262,539,355
2IMAG0537.JPG,714,535,white tailed deer,539,260,692,369
2IMAG0550.JPG,663,497,white tailed deer,442,214,593,304
2IMAG0551.JPG,664,498,white tailed deer,338,216,482,313
2IMAG0552.JPG,664,498,white tailed deer,246,212,377,301
2IMAG0553.JPG,662,496,white tailed deer,5,215,127,313
2IMAG0554.JPG,663,497,white tailed deer,1,214,114,313
2IMAG0555.JPG,774,581,white tailed deer,1,247,138,371
2IMAG0558.JPG,660,495,white tailed deer,1,213,61,299
2IMAG0559.JPG,659,494,white tailed deer,244,202,269,257
2IMAG0560.JPG,770,577,white tailed deer,301,235,332,300
2IMAG0561.JPG,660,495,white tailed deer,270,202,297,253
2IMAG0564.JPG,697,523,white tailed deer,501,222,649,309
2IMAG0574.JPG,790,593,white tailed deer,385,276,458,370
2IMAG0574.JPG,790,593,white tailed deer,444,295,522,425
2IMAG0575.JPG,792,594,white tailed deer,391,274,442,370
2IMAG0575.JPG,792,594,white tailed deer,472,297,594,449
2IMAG0576.JPG,786,590,white tailed deer,506,304,640,476
2IMAG0576.JPG,786,590,white tailed deer,393,256,440,378
2IMAG0578.JPG,794,596,white tailed deer,434,287,509,414
2IMAG0579.JPG,795,596,white tailed deer,434,287,499,424
2IMAG0580.JPG,795,596,white tailed deer,610,269,795,560
2IMAG0586.JPG,767,575,white tailed deer,1,238,119,373
2IMAG0587.JPG,768,576,white tailed deer,1,239,119,372
2IMAG0588.JPG,770,577,white tailed deer,1,240,119,372
